RSS URL,Title,Link,Published,Description,Source
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,"Meer dan 2.200 leerlingen met beperking zitten nog steeds langer dan 1,5 uur op de bus - Het Nieuwsblad",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5oV0UyZjg3WUtBeFRUOC1yWHhwalotbW5hbGVQUHBZWlVnSlo1ZU5KYWlyUUU1Nzg0eFhscVByQTVTalNBSjI3VkRYQjlVTmxicHlIR3NyMkF6aGJsVFR3?oc=5,"Mon, 02 Sep 2024 01:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE5oV0UyZjg3WUtBeFRUOC1yWHhwalotbW5hbGVQUHBZWlVnSlo1ZU5KYWlyUUU1Nzg0eFhscVByQTVTalNBSjI3VkRYQjlVTmxicHlIR3NyMkF6aGJsVFR3?oc=5"" target=""_blank"">Meer dan 2.200 leerlingen met beperking zitten nog steeds langer dan 1,5 uur op de bus</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Het Nieuwsblad</font>","{'href': 'https://www.nieuwsblad.be', 'title': 'Het Nieuwsblad'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,"Liveblog - Nieuw schooljaar start met een lach en een traan: ""Hoort erbij op eerste schooldag"" - VRT.be",https://news.google.com/rss/articles/CBMiaEFVX3lxTFA2eTFqOFRxc3R2V3ZGRnpyd3hhdTdXRHpsbVZuVlVYT29fbVRFSm5rc3hXRVdHclExVUtXRFJnZ2lhWjVXNlNNR19iYU5aOHhlLVJXX0FSX3FKVVBzUU90YXJ1WGZxLTNQ?oc=5,"Mon, 02 Sep 2024 03:33:47 GMT","<a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTFA2eTFqOFRxc3R2V3ZGRnpyd3hhdTdXRHpsbVZuVlVYT29fbVRFSm5rc3hXRVdHclExVUtXRFJnZ2lhWjVXNlNNR19iYU5aOHhlLVJXX0FSX3FKVVBzUU90YXJ1WGZxLTNQ?oc=5"" target=""_blank"">Liveblog - Nieuw schooljaar start met een lach en een traan: ""Hoort erbij op eerste schooldag""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">VRT.be</font>","{'href': 'https://www.vrt.be', 'title': 'VRT.be'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Basisschool De Vlindertuin in Oudergem dringend op zoek naar leerkracht - BRUZZ,https://news.google.com/rss/articles/CBMitwFBVV95cUxNTGw1Ty1oWVdSUWRNVFFTYm1RaXl3QXZSc0NzWnFmZ0UxVXdnVUFUd0NQdkZkbThMZmk1LXZlbWpsZm82WVZ5SWNBZGdPekxDV3VPOGxrY2JIbS1Tbk5wOFR6bW95ZXJJVjlnalF4c3U3Vi1TQkhMRUhXb1JEWU03Ym9PeFpNSXZtWVAtaHQyQTBMeHFvWEhlYXV1Nm5VNUU1a09HNWlNT3N4Y2x4TWhIRkR0eFM3bEE?oc=5,"Mon, 02 Sep 2024 04:38:09 GMT","<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxNTGw1Ty1oWVdSUWRNVFFTYm1RaXl3QXZSc0NzWnFmZ0UxVXdnVUFUd0NQdkZkbThMZmk1LXZlbWpsZm82WVZ5SWNBZGdPekxDV3VPOGxrY2JIbS1Tbk5wOFR6bW95ZXJJVjlnalF4c3U3Vi1TQkhMRUhXb1JEWU03Ym9PeFpNSXZtWVAtaHQyQTBMeHFvWEhlYXV1Nm5VNUU1a09HNWlNT3N4Y2x4TWhIRkR0eFM3bEE?oc=5"" target=""_blank"">Basisschool De Vlindertuin in Oudergem dringend op zoek naar leerkracht</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BRUZZ</font>","{'href': 'https://www.bruzz.be', 'title': 'BRUZZ'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,De Toekomst van Onderwijs: Vernieuwingen en Uitdagingen Wachten - Smartphone Magazine,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQYTJOUTl4WkYwU3ktY3BmeE5iSDVPNC1DU0ZKM3BWV3ZsdnV2NXRycDBaRmo3U2ZCeDNXWlJvM1puQkVJN2hncVN0dnYwYVo4RlEyUUxUcG11Ni1oOXk5eHRMUkR3Q1NQb3ZrcUpDUkp4VF8xMVc0SUk1dXVzR1Q1RV9BWFRrMmpMNWhYUkhmMEQzX1BnVWZaTzRpcFduQkc0a1BQWmI5YWtLbW8?oc=5,"Mon, 02 Sep 2024 04:52:46 GMT","<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxQYTJOUTl4WkYwU3ktY3BmeE5iSDVPNC1DU0ZKM3BWV3ZsdnV2NXRycDBaRmo3U2ZCeDNXWlJvM1puQkVJN2hncVN0dnYwYVo4RlEyUUxUcG11Ni1oOXk5eHRMUkR3Q1NQb3ZrcUpDUkp4VF8xMVc0SUk1dXVzR1Q1RV9BWFRrMmpMNWhYUkhmMEQzX1BnVWZaTzRpcFduQkc0a1BQWmI5YWtLbW8?oc=5"" target=""_blank"">De Toekomst van Onderwijs: Vernieuwingen en Uitdagingen Wachten</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Smartphone Magazine</font>","{'href': 'https://smartphonemagazine.nl', 'title': 'Smartphone Magazine'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,Hoger onderwijs wacht een 'hete herfst' als bezuinigingen doorgaan - Algemene Onderwijs bond,https://news.google.com/rss/articles/CBMipAFBVV95cUxOMTRjQkJva05qdW1uQy1aa3ZOcTRnLTZHbkJhTmFIUFB5QURoQ2pOOEJTeTdwVFRLeGFnZDRQVV9VZHRJZ0pLSXdFSThYQzR2Q1dyeEpoUWFfLU5Yb1B1aTR0SjVLZktrLTNfRkNsWnNkaGZGbU5IQ29FN3d5bHQ4VWpDNThzYWx3RGh4NERUUll5S1NJV00xclVPUFg4LVJjREdidg?oc=5,"Mon, 02 Sep 2024 15:19:37 GMT","<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxOMTRjQkJva05qdW1uQy1aa3ZOcTRnLTZHbkJhTmFIUFB5QURoQ2pOOEJTeTdwVFRLeGFnZDRQVV9VZHRJZ0pLSXdFSThYQzR2Q1dyeEpoUWFfLU5Yb1B1aTR0SjVLZktrLTNfRkNsWnNkaGZGbU5IQ29FN3d5bHQ4VWpDNThzYWx3RGh4NERUUll5S1NJV00xclVPUFg4LVJjREdidg?oc=5"" target=""_blank"">Hoger onderwijs wacht een 'hete herfst' als bezuinigingen doorgaan</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Algemene Onderwijs bond</font>","{'href': 'https://www.aob.nl', 'title': 'Algemene Onderwijs bond'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,Wetenschapper: universiteiten moeten stoppen met student-evaluaties onderwijs - NRC,https://news.google.com/rss/articles/CBMivwFBVV95cUxQNWlWcUNLOXIyTkh6cHpGME9hbDFPVEpPLWd4UXNZejdyYjV4Z2QzQlFmSUlqYWlkbllzLVJLRk55by0wNlZiZ0txOWxCNnFfQmNwQ3ZpdktwTHV6M2hYSEFBSW1QSDJWREpidUE1YTdWWHp0dTVSZGluTE1YQzZ4Smxzd1dmb0VHajhITjlBU21wZHFqUzZOM2cteWRrdW10OFRzLXJNTkNCWUlMNUkzb3VzakdtcURyVFdtdHV5OA?oc=5,"Mon, 02 Sep 2024 13:39:50 GMT","<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxQNWlWcUNLOXIyTkh6cHpGME9hbDFPVEpPLWd4UXNZejdyYjV4Z2QzQlFmSUlqYWlkbllzLVJLRk55by0wNlZiZ0txOWxCNnFfQmNwQ3ZpdktwTHV6M2hYSEFBSW1QSDJWREpidUE1YTdWWHp0dTVSZGluTE1YQzZ4Smxzd1dmb0VHajhITjlBU21wZHFqUzZOM2cteWRrdW10OFRzLXJNTkNCWUlMNUkzb3VzakdtcURyVFdtdHV5OA?oc=5"" target=""_blank"">Wetenschapper: universiteiten moeten stoppen met student-evaluaties onderwijs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NRC</font>","{'href': 'https://www.nrc.nl', 'title': 'NRC'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,‘Stop met studentevaluaties: ze bedreigen de academische vrijheid’ - ScienceGuide,https://news.google.com/rss/articles/CBMiogFBVV95cUxNdlo2U3lsWUNiUExPV2hZQWs2S3VhTlNTaThXZjQtZXROQVp2X0ZEQklQTzFRMDZldkl5ZWJHemJHcXg1a0s3S1J4aEdIUjhEVmpiZndpRWYxaFF1SGd2VTAzVllicDNhdnl5N2pxVE5aNjZrV2VWZUE5NEZFd1JZMUNsc3JsRF9QeC1CSWRhQVdDYUtWSnJXSVZubEVxQmFldXc?oc=5,"Mon, 02 Sep 2024 08:18:07 GMT","<a href=""https://news.google.com/rss/articles/CBMiogFBVV95cUxNdlo2U3lsWUNiUExPV2hZQWs2S3VhTlNTaThXZjQtZXROQVp2X0ZEQklQTzFRMDZldkl5ZWJHemJHcXg1a0s3S1J4aEdIUjhEVmpiZndpRWYxaFF1SGd2VTAzVllicDNhdnl5N2pxVE5aNjZrV2VWZUE5NEZFd1JZMUNsc3JsRF9QeC1CSWRhQVdDYUtWSnJXSVZubEVxQmFldXc?oc=5"" target=""_blank"">‘Stop met studentevaluaties: ze bedreigen de academische vrijheid’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ScienceGuide</font>","{'href': 'https://www.scienceguide.nl', 'title': 'ScienceGuide'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,Indexatie Overgangsbekostiging voor Primair Onderwijs - PO-Raad,https://news.google.com/rss/articles/CBMitAFBVV95cUxQeFktdWtRbGxGNy1fTW1MVjRNZWxzNTlPbkpZZFpfbXFucS1heGI3SDhkOFpVZU9KVml2UGo1RDZ5WTBWMnprR3E0RHRiU21aR3psc3lod0N6Mk1palFSZGxIdVMxNTJyWk55UWM4V0tkWXFjVVJZWXh1d1pBTmN3WlF2aUY4S1c1R3pDd3E1eHJ5LU1ib2l6ejAya1RZWHUzeVRZSDEzODBSb2hETHNPSXRyUnI?oc=5,"Mon, 02 Sep 2024 13:27:06 GMT","<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxQeFktdWtRbGxGNy1fTW1MVjRNZWxzNTlPbkpZZFpfbXFucS1heGI3SDhkOFpVZU9KVml2UGo1RDZ5WTBWMnprR3E0RHRiU21aR3psc3lod0N6Mk1palFSZGxIdVMxNTJyWk55UWM4V0tkWXFjVVJZWXh1d1pBTmN3WlF2aUY4S1c1R3pDd3E1eHJ5LU1ib2l6ejAya1RZWHUzeVRZSDEzODBSb2hETHNPSXRyUnI?oc=5"" target=""_blank"">Indexatie Overgangsbekostiging voor Primair Onderwijs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PO-Raad</font>","{'href': 'https://www.poraad.nl', 'title': 'PO-Raad'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,Conferentie VerwOnderwijs: inspiratie en innovatie in onderwijs - Rodi.nl,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQNXdVOE1nMHFtNWNEWW9IeDZ2RnctVm55ZVpWWjZqSVlzem5aN3I3UUpZcV9raDRTUzRxeHphWWg4ak9UYUQ2MmNlWHJrejQ4bUZNSGU5YTkzVWZRUklQWWJEcXV5VW9lb1BWNjNzVmM0T1E4cHh0WFJlV3gxc1c4ODNud092eE0yMFZjZEpiaG44cmhvd1BSWWJ3amFlempHQXVKYllBNXI?oc=5,"Mon, 02 Sep 2024 18:47:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxQNXdVOE1nMHFtNWNEWW9IeDZ2RnctVm55ZVpWWjZqSVlzem5aN3I3UUpZcV9raDRTUzRxeHphWWg4ak9UYUQ2MmNlWHJrejQ4bUZNSGU5YTkzVWZRUklQWWJEcXV5VW9lb1BWNjNzVmM0T1E4cHh0WFJlV3gxc1c4ODNud092eE0yMFZjZEpiaG44cmhvd1BSWWJ3amFlempHQXVKYllBNXI?oc=5"" target=""_blank"">Conferentie VerwOnderwijs: inspiratie en innovatie in onderwijs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Rodi.nl</font>","{'href': 'https://www.rodi.nl', 'title': 'Rodi.nl'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,Academisch jaar start met demonstratie: 'Krijgen we nog goed onderwijs met zóveel bezuinigingen?' - RTV Utrecht,https://news.google.com/rss/articles/CBMizwFBVV95cUxOUy1IY0Z3RzQ5ZkxwbGdpbTcwcG9aNjhfWGRRM3VKYXVPRm1PeVk1TkJ0N3lXS3pBbV9DUW1jSmpFSWxXenA0dG9jbmNkRXd6SlBBOWV0M2Uzc3o1WEVpR0xzVjgwaER0SXFvSHM3eVVmZEx3azNsdmpjalZpMFJKODBIWXVUVW9uUzUtWWJjc0xMeUF2ckZQa2d2akc5ZzIzV1hCVU5fQ0R1MkpnMnBVakpFTGFGOVFOLWJoT2M1eERJekdUQWZHd1luZmQzNWM?oc=5,"Mon, 02 Sep 2024 17:26:20 GMT","<a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxOUy1IY0Z3RzQ5ZkxwbGdpbTcwcG9aNjhfWGRRM3VKYXVPRm1PeVk1TkJ0N3lXS3pBbV9DUW1jSmpFSWxXenA0dG9jbmNkRXd6SlBBOWV0M2Uzc3o1WEVpR0xzVjgwaER0SXFvSHM3eVVmZEx3azNsdmpjalZpMFJKODBIWXVUVW9uUzUtWWJjc0xMeUF2ckZQa2d2akc5ZzIzV1hCVU5fQ0R1MkpnMnBVakpFTGFGOVFOLWJoT2M1eERJekdUQWZHd1luZmQzNWM?oc=5"" target=""_blank"">Academisch jaar start met demonstratie: 'Krijgen we nog goed onderwijs met zóveel bezuinigingen?'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">RTV Utrecht</font>","{'href': 'https://www.rtvutrecht.nl', 'title': 'RTV Utrecht'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,Minister Bruins begrijpt zorgen over bezuinigingen onderwijs - wnl.tv,https://news.google.com/rss/articles/CBMikAFBVV95cUxPM0Iyd2ZjOUpwOGstZHl0ODVCSFBmZmlaSkx6Q2FSQzBHTW51NW5RRXNmMHlocmdnaHJmaXFiOWwzQ2E4TGNxcUkyQlU5b1RrU25jcDU2ei1EYW53RUZ4c3p2bXJLN3M1Tkw5TVJVaU93LWdtVWpNQnpidTZXeUpkbEpfVFR2VUdpZkV4TVVOeUE?oc=5,"Mon, 02 Sep 2024 14:37:00 GMT","<a href=""https://news.google.com/rss/articles/CBMikAFBVV95cUxPM0Iyd2ZjOUpwOGstZHl0ODVCSFBmZmlaSkx6Q2FSQzBHTW51NW5RRXNmMHlocmdnaHJmaXFiOWwzQ2E4TGNxcUkyQlU5b1RrU25jcDU2ei1EYW53RUZ4c3p2bXJLN3M1Tkw5TVJVaU93LWdtVWpNQnpidTZXeUpkbEpfVFR2VUdpZkV4TVVOeUE?oc=5"" target=""_blank"">Minister Bruins begrijpt zorgen over bezuinigingen onderwijs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">wnl.tv</font>","{'href': 'https://wnl.tv', 'title': 'wnl.tv'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,Nieuwe wet moet zzp'ers in onderwijs aan banden leggen - NPO Radio 1,https://news.google.com/rss/articles/CBMi4AFBVV95cUxNbU5SbVpFSXl4M0RpcU45QXpCZTg2d3FxN0xtalU4NHdQMGIwc0s5ZzdGNUVxZTU1d1NMNzE3ZzA0cHVhbGFKYlVMOTV4SHpUQm9nRElMNmpmS3hkbE85cmUyUVpDMlZUdldJSS0yVHFvZnZLWVVvWTNvSU9icm9qZUgtT0pMY2p3SlRpWWhGaTF0a0dVMTN5Vkl4ZHpmRnF1eVRZZ2t6ZDFCT1dVOEV6WHJGbDFYZWZjQS1QMXJScklrZ2QyTFRGaU5iZFd1N2JMOHZydzZTQzJERC0tamxQYw?oc=5,"Mon, 02 Sep 2024 12:36:36 GMT","<a href=""https://news.google.com/rss/articles/CBMi4AFBVV95cUxNbU5SbVpFSXl4M0RpcU45QXpCZTg2d3FxN0xtalU4NHdQMGIwc0s5ZzdGNUVxZTU1d1NMNzE3ZzA0cHVhbGFKYlVMOTV4SHpUQm9nRElMNmpmS3hkbE85cmUyUVpDMlZUdldJSS0yVHFvZnZLWVVvWTNvSU9icm9qZUgtT0pMY2p3SlRpWWhGaTF0a0dVMTN5Vkl4ZHpmRnF1eVRZZ2t6ZDFCT1dVOEV6WHJGbDFYZWZjQS1QMXJScklrZ2QyTFRGaU5iZFd1N2JMOHZydzZTQzJERC0tamxQYw?oc=5"" target=""_blank"">Nieuwe wet moet zzp'ers in onderwijs aan banden leggen</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NPO Radio 1</font>","{'href': 'https://www.nporadio1.nl', 'title': 'NPO Radio 1'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,Studenten skippen demo over extreme bezuinigingen onderwijs - PowNed,https://news.google.com/rss/articles/CBMimAFBVV95cUxOZUpLNFFXdkMyTmhGT1BqajBUZFlLcUlBcExrcEtpQ2Q5WGFqeUJfX2pRV3FoRk1ZUk92eU1VOFE0ZjZ4Q3hHS244MHQ2V0xCR2JzXzh6eDZaTllGYnZiQkZJTk1OaU9lMFhmNHE4TnVYQkN3bGZLWmFjUWVXaUw4aHJNSVVXWnQ1bE5fWHdldnlxWVhsSm5YMA?oc=5,"Mon, 02 Sep 2024 20:32:50 GMT","<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxOZUpLNFFXdkMyTmhGT1BqajBUZFlLcUlBcExrcEtpQ2Q5WGFqeUJfX2pRV3FoRk1ZUk92eU1VOFE0ZjZ4Q3hHS244MHQ2V0xCR2JzXzh6eDZaTllGYnZiQkZJTk1OaU9lMFhmNHE4TnVYQkN3bGZLWmFjUWVXaUw4aHJNSVVXWnQ1bE5fWHdldnlxWVhsSm5YMA?oc=5"" target=""_blank"">Studenten skippen demo over extreme bezuinigingen onderwijs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PowNed</font>","{'href': 'https://www.powned.tv', 'title': 'PowNed'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,Onderwijsinstelling Capabel Onderwijs huurt zeven verdiepingen in Rotterdam - vastgoedjournaal.nl,https://news.google.com/rss/articles/CBMitAFBVV95cUxPbkZCU0RIOE5GZkctS0FKQ3ZDM25FNEtEWU5aNlhaSTRWOHZlYlZ4SjU0bHAtQ0tJODk5M0FWS2lkby1DTlpoWDVtbGNIWm8wVXB3U2NMVjAwSDExM3ZudHBtY1NQU3dUZ29lZWt2VUkyZHZXdXRVaTloQjY2YmFQV2FKM05OUEstME5Ya2hDTTBPaGppMGZrWVpVWGlJTzZ5ZVVVc29RQ1g4TTBVR0xNR1p0aDY?oc=5,"Mon, 02 Sep 2024 14:53:55 GMT","<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxPbkZCU0RIOE5GZkctS0FKQ3ZDM25FNEtEWU5aNlhaSTRWOHZlYlZ4SjU0bHAtQ0tJODk5M0FWS2lkby1DTlpoWDVtbGNIWm8wVXB3U2NMVjAwSDExM3ZudHBtY1NQU3dUZ29lZWt2VUkyZHZXdXRVaTloQjY2YmFQV2FKM05OUEstME5Ya2hDTTBPaGppMGZrWVpVWGlJTzZ5ZVVVc29RQ1g4TTBVR0xNR1p0aDY?oc=5"" target=""_blank"">Onderwijsinstelling Capabel Onderwijs huurt zeven verdiepingen in Rotterdam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">vastgoedjournaal.nl</font>","{'href': 'https://vastgoedjournaal.nl', 'title': 'vastgoedjournaal.nl'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,Bezuinigen op hoger onderwijs? dat is contractbreuk - Algemene Onderwijs bond,https://news.google.com/rss/articles/CBMilwFBVV95cUxOMnI5cGNWc0p6UnBEdXJNdmtDejd6TjUzek9jazB4WkYxTzZMbmJ6aWNjQUdpX3B3VmRxTUUyem4zY2dUcUZ2Nk1LamYxWXdPTHBucElKTFBnV3BuajZNYV84LXllckFMYUQzVTA0dWJDY2VwS3R2U3ozSW9pODh0cVdfeURBSF9jUG5BV2pmUmQ2RlZWbmh3?oc=5,"Mon, 02 Sep 2024 13:01:55 GMT","<a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxOMnI5cGNWc0p6UnBEdXJNdmtDejd6TjUzek9jazB4WkYxTzZMbmJ6aWNjQUdpX3B3VmRxTUUyem4zY2dUcUZ2Nk1LamYxWXdPTHBucElKTFBnV3BuajZNYV84LXllckFMYUQzVTA0dWJDY2VwS3R2U3ozSW9pODh0cVdfeURBSF9jUG5BV2pmUmQ2RlZWbmh3?oc=5"" target=""_blank"">Bezuinigen op hoger onderwijs? dat is contractbreuk</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Algemene Onderwijs bond</font>","{'href': 'https://www.aob.nl', 'title': 'Algemene Onderwijs bond'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,Kabinet twijfelt niet aan bezuiniging op hoger onderwijs - EM. Online,https://news.google.com/rss/articles/CBMioAFBVV95cUxQSk1EM1NvUU1OaXY1cTdiNWV5bTRSQmctVHJGR2ZDQjF3a3VwWE9md3BCUUNsbUlobzRyUnpvY1lzWVhUQnd0Q2trZHlrTGtoQ0ZDeXRGTGlFdl9wckl6T1B4ZnI2TjZQTk1nZFJRTnVaOGtFMU5xQnFqbUl6MHl0Mkd6eTB4QWozTXRab1ZGbFVsSldDNGVBY1g1dTRLV0Ru?oc=5,"Mon, 02 Sep 2024 13:42:40 GMT","<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxQSk1EM1NvUU1OaXY1cTdiNWV5bTRSQmctVHJGR2ZDQjF3a3VwWE9md3BCUUNsbUlobzRyUnpvY1lzWVhUQnd0Q2trZHlrTGtoQ0ZDeXRGTGlFdl9wckl6T1B4ZnI2TjZQTk1nZFJRTnVaOGtFMU5xQnFqbUl6MHl0Mkd6eTB4QWozTXRab1ZGbFVsSldDNGVBY1g1dTRLV0Ru?oc=5"" target=""_blank"">Kabinet twijfelt niet aan bezuiniging op hoger onderwijs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">EM. Online</font>","{'href': 'https://www.erasmusmagazine.nl', 'title': 'EM. Online'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,"Terwijl meeste studenten al zijn gestart op hogeschool, kunnen leerlingen speciaal onderwijs bijna nergens terecht - AD",https://news.google.com/rss/articles/CBMi5AFBVV95cUxQNDdia3g0Sy1lT29GZFRZUkpRVDUzNlBEekJJZDdHM0Z3NFBrSWcxS0pFT3dELUNpNzQwank4VkZTUm5mdjdEVUh6Z2ptcGRUSkVlQlZfNzhqV3RTYlBiaWFNcjc0OFJnU3RIbFd1TzdUN0FJeWFaS3VjMzZwTUtvenZHWlZRemtmaXZBZ2hjcFN6VkZOV2VDdnN3eFprUXRBVTF4VjdFZHJOeVRORmppYTd1UGZtTkNnZjA3NzJfYTJTMm5XZGhXTFBnaHlvc0dockRjTHh0em9oSFliXzRwZG40WWU?oc=5,"Mon, 02 Sep 2024 15:13:00 GMT","<a href=""https://news.google.com/rss/articles/CBMi5AFBVV95cUxQNDdia3g0Sy1lT29GZFRZUkpRVDUzNlBEekJJZDdHM0Z3NFBrSWcxS0pFT3dELUNpNzQwank4VkZTUm5mdjdEVUh6Z2ptcGRUSkVlQlZfNzhqV3RTYlBiaWFNcjc0OFJnU3RIbFd1TzdUN0FJeWFaS3VjMzZwTUtvenZHWlZRemtmaXZBZ2hjcFN6VkZOV2VDdnN3eFprUXRBVTF4VjdFZHJOeVRORmppYTd1UGZtTkNnZjA3NzJfYTJTMm5XZGhXTFBnaHlvc0dockRjTHh0em9oSFliXzRwZG40WWU?oc=5"" target=""_blank"">Terwijl meeste studenten al zijn gestart op hogeschool, kunnen leerlingen speciaal onderwijs bijna nergens terecht</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AD</font>","{'href': 'https://www.ad.nl', 'title': 'AD'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-03+after:2024-09-02&hl=nl&gl=NL&ceid=NL:nl,"Opinie: Een leraar hoort in de klas, niet excursies te begeleiden of te surveilleren in pauzes - de Volkskrant",https://news.google.com/rss/articles/CBMi2wFBVV95cUxPTFU5dFZHTklkOTcyVEpVYU9TZEhrSlRScHY4bzF1VEFzbXF0U2lfREJLMUo1NWFBV1RJVXJTUlVGVDZQbGFfMHVSRlo3Tm1PNE5pLVpfWExsa2FxVTBYNTdUZzN1V1JCV2h6LUpIazRlaEh6clQtV0ZIN3hDQkpUTFBsQnJnYnRpZjBldWxMQzVpSk5FbHA1aUJVVkJiSUZXMndfUXFuelNub0VLUkVxRzFURnhYYUIyZ2p3V3VXd1EzaFlkd210Rk1jaFVfYUx5REM5MkI4R09tYVU?oc=5,"Mon, 02 Sep 2024 13:00:56 GMT","<a href=""https://news.google.com/rss/articles/CBMi2wFBVV95cUxPTFU5dFZHTklkOTcyVEpVYU9TZEhrSlRScHY4bzF1VEFzbXF0U2lfREJLMUo1NWFBV1RJVXJTUlVGVDZQbGFfMHVSRlo3Tm1PNE5pLVpfWExsa2FxVTBYNTdUZzN1V1JCV2h6LUpIazRlaEh6clQtV0ZIN3hDQkpUTFBsQnJnYnRpZjBldWxMQzVpSk5FbHA1aUJVVkJiSUZXMndfUXFuelNub0VLUkVxRzFURnhYYUIyZ2p3V3VXd1EzaFlkd210Rk1jaFVfYUx5REM5MkI4R09tYVU?oc=5"" target=""_blank"">Opinie: Een leraar hoort in de klas, niet excursies te begeleiden of te surveilleren in pauzes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">de Volkskrant</font>","{'href': 'https://www.volkskrant.nl', 'title': 'de Volkskrant'}"
