RSS URL,Title,Link,Published,Description,Source
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,IKC Kethel begint eeuwfeest met viering - https://schiedam24.nl/,https://news.google.com/rss/articles/CBMid0FVX3lxTE5zaDYxRWhpZVZKMnhyMGJrRVhfR0ZjUC1iYXVaQnNVUU5BWC1maVJlX0ZjbzZyVjdETnp1XzJuNDMxWFNxa2k3ZGk4R1MtbngtUkJXVnpYSFVzeFFkdFhKV1lNSF9DMjRFYlZVRGQ0S3B4UExmbW5B?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMid0FVX3lxTE5zaDYxRWhpZVZKMnhyMGJrRVhfR0ZjUC1iYXVaQnNVUU5BWC1maVJlX0ZjbzZyVjdETnp1XzJuNDMxWFNxa2k3ZGk4R1MtbngtUkJXVnpYSFVzeFFkdFhKV1lNSF9DMjRFYlZVRGQ0S3B4UExmbW5B?oc=5"" target=""_blank"">IKC Kethel begint eeuwfeest met viering</a>&nbsp;&nbsp;<font color=""#6f6f6f"">https://schiedam24.nl/</font>","{'href': 'https://schiedam24.nl', 'title': 'https://schiedam24.nl/'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Meisjes diepen kloof met jongens in het onderwijs nog verder uit - Het Laatste Nieuws,https://news.google.com/rss/articles/CBMipgFBVV95cUxQM0UxLUt2WWZBTVhnamRNQktFOGlURFpDY0VGZTdxajRsN1hUWG40Y3hTcVRFWW02OThPQnVXa0JoYXMyVEVQS0tIOWVZQ2diR1FadWV4OW1ESGR2OW1qbFFzS1B2VVNWeG1YLTVTVnJSTl9oOTFjYk92cU5XS3JYXzhPLXJ4YTdtd015TGFKZGhtWThyWVY5aF9Ba3VDWl9RWXdwZDVR?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxQM0UxLUt2WWZBTVhnamRNQktFOGlURFpDY0VGZTdxajRsN1hUWG40Y3hTcVRFWW02OThPQnVXa0JoYXMyVEVQS0tIOWVZQ2diR1FadWV4OW1ESGR2OW1qbFFzS1B2VVNWeG1YLTVTVnJSTl9oOTFjYk92cU5XS3JYXzhPLXJ4YTdtd015TGFKZGhtWThyWVY5aF9Ba3VDWl9RWXdwZDVR?oc=5"" target=""_blank"">Meisjes diepen kloof met jongens in het onderwijs nog verder uit</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Het Laatste Nieuws</font>","{'href': 'https://www.hln.be', 'title': 'Het Laatste Nieuws'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,"Scholen weer van start na zomervakantie, wethouder bezoekt Karel Eykmanschool - Amstelveens Nieuwsblad",https://news.google.com/rss/articles/CBMiwAFBVV95cUxPejlBVnFwcGdqRURTT013NDgyd0hfUFFWSVhINGI3SUFoNk5VbUhfei1pZklkam9JOWtJVENUT2g1RlpjMHo1cE9oMF9SN2wtVlRuWENUX3VUMmNGWnRuT2ZzdFFaNjZXOS1qS1dYa2gxU1g0VWg3RC14OERJQ0lnZEFreUdtcHhESjZLNlhWcE50cVhjUnNiLTlqeXJJUEZaTjdxMlIyVTBmb3Z3TVFqbXhGSzFDRFV3Umg1TFhDcXU?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxPejlBVnFwcGdqRURTT013NDgyd0hfUFFWSVhINGI3SUFoNk5VbUhfei1pZklkam9JOWtJVENUT2g1RlpjMHo1cE9oMF9SN2wtVlRuWENUX3VUMmNGWnRuT2ZzdFFaNjZXOS1qS1dYa2gxU1g0VWg3RC14OERJQ0lnZEFreUdtcHhESjZLNlhWcE50cVhjUnNiLTlqeXJJUEZaTjdxMlIyVTBmb3Z3TVFqbXhGSzFDRFV3Umg1TFhDcXU?oc=5"" target=""_blank"">Scholen weer van start na zomervakantie, wethouder bezoekt Karel Eykmanschool</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Amstelveens Nieuwsblad</font>","{'href': 'https://www.amstelveensnieuwsblad.nl', 'title': 'Amstelveens Nieuwsblad'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Leerlingen Linde College Wolvega krijgen extra hulp bij taal en rekenen: 1000 euro per leerling voor twee jaar van ministerie - Stellingwerf,https://news.google.com/rss/articles/CBMinwFBVV95cUxOZVRmR0JIVmVKYm1lMVMtUFBzdTlKVkdtMUhubklVbW9BckxTMlM1RTZUdDFOdlZqVll3SE5mMDlhV0NmUHluRklhTGFyaWplLWNwaWdWeXRvdjJnQWdUT0kxa0M2TEprczVLYjFzb1BDRzFfWlBtcGlkU2ZkcTNRcFdSVzRMTlFnSDdiX1ZWZjFwM2NoYXhRLXJYbExHaWs?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxOZVRmR0JIVmVKYm1lMVMtUFBzdTlKVkdtMUhubklVbW9BckxTMlM1RTZUdDFOdlZqVll3SE5mMDlhV0NmUHluRklhTGFyaWplLWNwaWdWeXRvdjJnQWdUT0kxa0M2TEprczVLYjFzb1BDRzFfWlBtcGlkU2ZkcTNRcFdSVzRMTlFnSDdiX1ZWZjFwM2NoYXhRLXJYbExHaWs?oc=5"" target=""_blank"">Leerlingen Linde College Wolvega krijgen extra hulp bij taal en rekenen: 1000 euro per leerling voor twee jaar van ministerie</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Stellingwerf</font>","{'href': 'https://stellingwerf.nl', 'title': 'Stellingwerf'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,De jongens kunnen niet mee: is onderwijs door vrouwen ook onderwijs voor vrouwen? - De Standaard,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9XTGtzWlFJMTJUNTdlYndUWExYVWZ1M0IzMDAzNzhvelRXVUhrSnhPNXN3Wm5YQUhtN05CSEpCalgzSHJBU2M4Rkk5S1RLblV3azRwYUJuazhlbm9BZmc?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiXkFVX3lxTE9XTGtzWlFJMTJUNTdlYndUWExYVWZ1M0IzMDAzNzhvelRXVUhrSnhPNXN3Wm5YQUhtN05CSEpCalgzSHJBU2M4Rkk5S1RLblV3azRwYUJuazhlbm9BZmc?oc=5"" target=""_blank"">De jongens kunnen niet mee: is onderwijs door vrouwen ook onderwijs voor vrouwen?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">De Standaard</font>","{'href': 'https://www.standaard.be', 'title': 'De Standaard'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,"‘Staken, staken staken’ roepen demonstranten op het Domplein: ‘Niets gaat ons tegenhouden’ | Utrecht - AD",https://news.google.com/rss/articles/CBMivAFBVV95cUxQNndIVnBQYmNuT1RtaDcxWk5nMElUejFvcEtKdnFTTDlJUV8wb1lZUGdoVThwdDVqM3ZraDdPWE9Fd3FpNjFXUmVxSTVidFRQaHBhZnFGeFRsYklOOHVuTkR6alRiNGNVMVhwLU1vVDhPQVBVeHRYaC04N1oxcXNEbzQtaG9QQktKSnZocUduSFp0OExDdDY1dUlCOFZuSnVZd1g5cFdXNGx5WXFBNGJhUDZ0YUhpSFN4YkhLQw?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxQNndIVnBQYmNuT1RtaDcxWk5nMElUejFvcEtKdnFTTDlJUV8wb1lZUGdoVThwdDVqM3ZraDdPWE9Fd3FpNjFXUmVxSTVidFRQaHBhZnFGeFRsYklOOHVuTkR6alRiNGNVMVhwLU1vVDhPQVBVeHRYaC04N1oxcXNEbzQtaG9QQktKSnZocUduSFp0OExDdDY1dUlCOFZuSnVZd1g5cFdXNGx5WXFBNGJhUDZ0YUhpSFN4YkhLQw?oc=5"" target=""_blank"">‘Staken, staken staken’ roepen demonstranten op het Domplein: ‘Niets gaat ons tegenhouden’ | Utrecht</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AD</font>","{'href': 'https://www.ad.nl', 'title': 'AD'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Nieuws: Start van het schooljaar 2024-2025 in Nederland - Amstelveenweb.com,https://news.google.com/rss/articles/CBMiowFBVV95cUxPQ0xHY2pndVNtSXFqS0R0TS1VdURLd0lYZmxkNDIxNno3dFZSMVcwY21nRGFYU25ab1pYYW5yU2F6YVJDV0g2M1ZPcEl2OHJneVhac2g1UTNTNFFWXzNkSTNZN1ZLemJ6RW9taDRUU3VoT0Y0dTdoNTdYY0ktVC1SeWI0X3kwRlBoUDl3NXpHeUplM1NWUU5CWnprcEV3cTlrb3Bv?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxPQ0xHY2pndVNtSXFqS0R0TS1VdURLd0lYZmxkNDIxNno3dFZSMVcwY21nRGFYU25ab1pYYW5yU2F6YVJDV0g2M1ZPcEl2OHJneVhac2g1UTNTNFFWXzNkSTNZN1ZLemJ6RW9taDRUU3VoT0Y0dTdoNTdYY0ktVC1SeWI0X3kwRlBoUDl3NXpHeUplM1NWUU5CWnprcEV3cTlrb3Bv?oc=5"" target=""_blank"">Nieuws: Start van het schooljaar 2024-2025 in Nederland</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Amstelveenweb.com</font>","{'href': 'https://www.amstelveenweb.com', 'title': 'Amstelveenweb.com'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Barrie Hoogsteijns neemt afscheid van Cothense basisschool De Toermalijn - Bunniks Nieuws,https://news.google.com/rss/articles/CBMitgFBVV95cUxPcjBXZGszTEllZjZzNTlnRks4eURvM00yb3NCT29ZbUNJTzJYc3N4VzFGQWkxTFNCRFoyemttU2dubXAzTW13VHNyVVg0SHc4UFlWS0R3MjNEYzlTSnhqejhWdWh5ZVZsV01GQk5uM0l0OEljOFc4TThCYm5kOHBGR0pvSEhVdHhlR1NSdTZBYlJWRWNCalZzc25XZXJqZnVQa0VEdk5qWFdkZVVJc3ZObUJiMk92QQ?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxPcjBXZGszTEllZjZzNTlnRks4eURvM00yb3NCT29ZbUNJTzJYc3N4VzFGQWkxTFNCRFoyemttU2dubXAzTW13VHNyVVg0SHc4UFlWS0R3MjNEYzlTSnhqejhWdWh5ZVZsV01GQk5uM0l0OEljOFc4TThCYm5kOHBGR0pvSEhVdHhlR1NSdTZBYlJWRWNCalZzc25XZXJqZnVQa0VEdk5qWFdkZVVJc3ZObUJiMk92QQ?oc=5"" target=""_blank"">Barrie Hoogsteijns neemt afscheid van Cothense basisschool De Toermalijn</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bunniks Nieuws</font>","{'href': 'https://www.bunniksnieuws.nl', 'title': 'Bunniks Nieuws'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Onderwijsbond: hardere acties volgen als bezuinigingen doorgaan - www.welingelichtekringen.nl,https://news.google.com/rss/articles/CBMirwFBVV95cUxOQWRTMHJmNGFzWVQwZDkxOFRBSldrQVhGT2daT1JzMWhuT3EtaWE2bE1mR0c3LVhvejgzRWlhR1Uyc0NxSFN6OUtWYUFYMk82WnIxVkIzMXduZDVlbDNTWFVsdmZjcGprbDlFVFBGRzZxVGFrZjcwTlJzRVFocVNBbnktbEZGRDh2eXRCcEVaV3VycE9Ta0ZmNGVFekw5bjJ0MFcxU2d0ZFJmeXlqRlZB?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxOQWRTMHJmNGFzWVQwZDkxOFRBSldrQVhGT2daT1JzMWhuT3EtaWE2bE1mR0c3LVhvejgzRWlhR1Uyc0NxSFN6OUtWYUFYMk82WnIxVkIzMXduZDVlbDNTWFVsdmZjcGprbDlFVFBGRzZxVGFrZjcwTlJzRVFocVNBbnktbEZGRDh2eXRCcEVaV3VycE9Ta0ZmNGVFekw5bjJ0MFcxU2d0ZFJmeXlqRlZB?oc=5"" target=""_blank"">Onderwijsbond: hardere acties volgen als bezuinigingen doorgaan</a>&nbsp;&nbsp;<font color=""#6f6f6f"">www.welingelichtekringen.nl</font>","{'href': 'https://www.welingelichtekringen.nl', 'title': 'www.welingelichtekringen.nl'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Hoe Signpost uitgroeide tot hofleverancier van laptops aan het onderwijs - Apache,https://news.google.com/rss/articles/CBMingFBVV95cUxPcXV1UHk0MkpOY1dOY2RJWk5jdjREZEhRYmpzTi1JVng0ekxGRmpTSTVEZV9pMEZPSnJiSU82RDBTUFBPOXdqS2lqTWU4ZGNUa1IyaGtDNDZMRUxRRklOVDNNdktnY05LeEljRUxFRzRhQ1pqUzZSTU9ieU1qeG5NX3d4ZndsWGhrVlpPMWg1ZXRaVm5SbDVtVU5qVHU3Zw?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxPcXV1UHk0MkpOY1dOY2RJWk5jdjREZEhRYmpzTi1JVng0ekxGRmpTSTVEZV9pMEZPSnJiSU82RDBTUFBPOXdqS2lqTWU4ZGNUa1IyaGtDNDZMRUxRRklOVDNNdktnY05LeEljRUxFRzRhQ1pqUzZSTU9ieU1qeG5NX3d4ZndsWGhrVlpPMWg1ZXRaVm5SbDVtVU5qVHU3Zw?oc=5"" target=""_blank"">Hoe Signpost uitgroeide tot hofleverancier van laptops aan het onderwijs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Apache</font>","{'href': 'https://apache.be', 'title': 'Apache'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Vacature Senior Projectleider Kibrahacha - Bonaire.nu,https://news.google.com/rss/articles/CBMie0FVX3lxTE1sLWZSWkdEV1NWa005VnZyQVVmcENFc29HdnVvTk9zZzV5dTJXSWFrMTFlbEJZb25WRVd3TGlULTZzcVJ6NzQwQXkwRDRkUGNLem9xX201Zm5kLXdUcy1aTUZvc21JNnhKVnBQUU0zNmhkVnIzY2tKeFNwNA?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTE1sLWZSWkdEV1NWa005VnZyQVVmcENFc29HdnVvTk9zZzV5dTJXSWFrMTFlbEJZb25WRVd3TGlULTZzcVJ6NzQwQXkwRDRkUGNLem9xX201Zm5kLXdUcy1aTUZvc21JNnhKVnBQUU0zNmhkVnIzY2tKeFNwNA?oc=5"" target=""_blank"">Vacature Senior Projectleider Kibrahacha</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bonaire.nu</font>","{'href': 'https://bonaire.nu', 'title': 'Bonaire.nu'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Aya (12) zal dit jaar niet naar school gaan - Bladna.nl,https://news.google.com/rss/articles/CBMibkFVX3lxTE5LWG1Icm92eWduQTJib25PdXprRE9sSEx0WFprSnZDckFjWTI1bmJwLXRrTkYtLWNOMmxOQm1RbVpPb0NkQ3hrWlRTM0lYZklKckVtUnFrNEZ6TnpTZy1zbE12RDRlUVNnd054Q21n?oc=5,"Sun, 01 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTE5LWG1Icm92eWduQTJib25PdXprRE9sSEx0WFprSnZDckFjWTI1bmJwLXRrTkYtLWNOMmxOQm1RbVpPb0NkQ3hrWlRTM0lYZklKckVtUnFrNEZ6TnpTZy1zbE12RDRlUVNnd054Q21n?oc=5"" target=""_blank"">Aya (12) zal dit jaar niet naar school gaan</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bladna.nl</font>","{'href': 'https://www.bladna.nl', 'title': 'Bladna.nl'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Angst voor kabinetsplannen bij opening van academisch jaar | Groningen - AD,https://news.google.com/rss/articles/CBMinAFBVV95cUxNRDRwTWxwc19RcHJZbW9OQnB1WWEzbDNSTmQ4S1cwdlN5blA0LU1PVWhoMXZ0UnJDWTJRc1RNMm8zVjdjTWE3dVFxNFNwbWdYajZrNVBCOE1JV3lCYWRSVHB4blhhT3lXekFvWlVCdEc2a0RpOGFMcWVjNGRzVm11aHFZWnpzSUZlWmhJZWhkS0ZwYlVKc0pYMHhOWWQ?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMinAFBVV95cUxNRDRwTWxwc19RcHJZbW9OQnB1WWEzbDNSTmQ4S1cwdlN5blA0LU1PVWhoMXZ0UnJDWTJRc1RNMm8zVjdjTWE3dVFxNFNwbWdYajZrNVBCOE1JV3lCYWRSVHB4blhhT3lXekFvWlVCdEc2a0RpOGFMcWVjNGRzVm11aHFZWnpzSUZlWmhJZWhkS0ZwYlVKc0pYMHhOWWQ?oc=5"" target=""_blank"">Angst voor kabinetsplannen bij opening van academisch jaar | Groningen</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AD</font>","{'href': 'https://www.ad.nl', 'title': 'AD'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,"‘Dit is echt iets dat ze in het buitenland amper kunnen geloven’: jawel, er is ook goed nieuws over ons onderwijs - De Morgen",https://news.google.com/rss/articles/CBMi5AFBVV95cUxQUTQ5VEhjTTlWLW52eHl1aXJISUw4RWxFdG5TSmdzaUZ5OC1zV01rUmdjeS1iMFRjUHoyRHVFbHo3RmVqU1VIcl9XcGhQSW5kUjlrTTFObmU3V0llMHBUQldRR0d4Umk5V2F4Y3Y0bDJ3cmNtTU9mVlYwN3ViTGxLRC0yb3ZCaDhpa3R3MEY3Z3RVS1VpdVRDMzY2ZkpRYnZFR01yZEZydlRoR1Q2VHJXckpGSGlpV1lrZjJpUXdaeTZodHNCSUhFRVB3SzJRU290c3NrTnhmUk4wdFBlR2ZydnZvOGI?oc=5,"Sun, 01 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMi5AFBVV95cUxQUTQ5VEhjTTlWLW52eHl1aXJISUw4RWxFdG5TSmdzaUZ5OC1zV01rUmdjeS1iMFRjUHoyRHVFbHo3RmVqU1VIcl9XcGhQSW5kUjlrTTFObmU3V0llMHBUQldRR0d4Umk5V2F4Y3Y0bDJ3cmNtTU9mVlYwN3ViTGxLRC0yb3ZCaDhpa3R3MEY3Z3RVS1VpdVRDMzY2ZkpRYnZFR01yZEZydlRoR1Q2VHJXckpGSGlpV1lrZjJpUXdaeTZodHNCSUhFRVB3SzJRU290c3NrTnhmUk4wdFBlR2ZydnZvOGI?oc=5"" target=""_blank"">‘Dit is echt iets dat ze in het buitenland amper kunnen geloven’: jawel, er is ook goed nieuws over ons onderwijs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">De Morgen</font>","{'href': 'https://www.demorgen.be', 'title': 'De Morgen'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Brief van bisschop Johan Bonny bij het nieuwe schooljaar - Kerknet.be,https://news.google.com/rss/articles/CBMiqwFBVV95cUxORTd3Nk5HWUlLcmR3SkZzNVFkc1ZyMUdyMGhGQkFKWGJzVS14ZzRzUFQzZXhHb0pvcmMwVHNGbGRjd3RBVjRmX2dxb3V2R3l0YlBrZ2pZb0NseGRCUG9iRmM0ZnZwZnJRMVY5aTkwdkdrYU91S3lwWTBLbUZGMVBNelZMTWFoMmkybGJBNzlsWmVUTUkxZkloM1dWRnhzM29TSU56NVN5ZEc5Nms?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxORTd3Nk5HWUlLcmR3SkZzNVFkc1ZyMUdyMGhGQkFKWGJzVS14ZzRzUFQzZXhHb0pvcmMwVHNGbGRjd3RBVjRmX2dxb3V2R3l0YlBrZ2pZb0NseGRCUG9iRmM0ZnZwZnJRMVY5aTkwdkdrYU91S3lwWTBLbUZGMVBNelZMTWFoMmkybGJBNzlsWmVUTUkxZkloM1dWRnhzM29TSU56NVN5ZEc5Nms?oc=5"" target=""_blank"">Brief van bisschop Johan Bonny bij het nieuwe schooljaar</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kerknet.be</font>","{'href': 'https://www.kerknet.be', 'title': 'Kerknet.be'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Frans of Engels op school? Debat laait op in Marokko - Bladna.nl,https://news.google.com/rss/articles/CBMidEFVX3lxTFBsMkhVeVRDaWxCLU9aXzJxZkxPeVNuVVJEbDc0VzZiRmNEQm1tUVpJS3BqbkxpSm5ycDRORDQxc3l6QmswckdNYTI2V2o1dkljRWVUYUxQWUFVRmowYmFsSUNzdHZLdmJ4TGEzZU56YkVFNzZQ?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTFBsMkhVeVRDaWxCLU9aXzJxZkxPeVNuVVJEbDc0VzZiRmNEQm1tUVpJS3BqbkxpSm5ycDRORDQxc3l6QmswckdNYTI2V2o1dkljRWVUYUxQWUFVRmowYmFsSUNzdHZLdmJ4TGEzZU56YkVFNzZQ?oc=5"" target=""_blank"">Frans of Engels op school? Debat laait op in Marokko</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bladna.nl</font>","{'href': 'https://www.bladna.nl', 'title': 'Bladna.nl'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,7 beste AI-platforms voor het online maken van cursussen (september 2024) - Unite.AI,https://news.google.com/rss/articles/CBMicEFVX3lxTE9VQm1kQ0ZoNy1mT2JmdjhFdWNMdUp5UW9Ddkh4V1p5MFlUaTNVTU9OeXd2SURTMFZVbGVOaFdHSHVGUGZEUEgyMkhYNVNpWkU2YWx6X1lqdmM1MXB4S18tZzlyaEZrZ3FCVnQ2Mi0yMFc?oc=5,"Sun, 01 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE9VQm1kQ0ZoNy1mT2JmdjhFdWNMdUp5UW9Ddkh4V1p5MFlUaTNVTU9OeXd2SURTMFZVbGVOaFdHSHVGUGZEUEgyMkhYNVNpWkU2YWx6X1lqdmM1MXB4S18tZzlyaEZrZ3FCVnQ2Mi0yMFc?oc=5"" target=""_blank"">7 beste AI-platforms voor het online maken van cursussen (september 2024)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Unite.AI</font>","{'href': 'https://www.unite.ai', 'title': 'Unite.AI'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Premier Schoof komt naar Vlissingen voor werkbezoek - AD,https://news.google.com/rss/articles/CBMilAFBVV95cUxOTkJ6RllFRkh6Vndnbkl6WkR2Y25FVmNlRGlPekhGS1YzSTZobnFyaEhXUFRRYUhNVGg1bzQ1OXlidkcwTmNESEJfNXpuM3hfb1ZCLXJ0UUd0NUJHZm9tNHE1T29YYVNDWW9WWG5XcVFaSXY4dDVyeTlOY21rSWYxRThnS29XQ2lvcTJ0b3dIMWJfYXJz?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxOTkJ6RllFRkh6Vndnbkl6WkR2Y25FVmNlRGlPekhGS1YzSTZobnFyaEhXUFRRYUhNVGg1bzQ1OXlidkcwTmNESEJfNXpuM3hfb1ZCLXJ0UUd0NUJHZm9tNHE1T29YYVNDWW9WWG5XcVFaSXY4dDVyeTlOY21rSWYxRThnS29XQ2lvcTJ0b3dIMWJfYXJz?oc=5"" target=""_blank"">Premier Schoof komt naar Vlissingen voor werkbezoek</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AD</font>","{'href': 'https://www.ad.nl', 'title': 'AD'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Nieuwe baas Katholiek Onderwijs voor eerste schooldag: “Onwettige afwezigheden aanpakken kan je niet verwachten van leerkrachten” - Het Laatste Nieuws,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9YS3l4Sm41bkZnVTV4c1VkUUgySnMtNUZ0M0lfLXBlMC1MU3luN0ZpRVlweUtEYVZ2RmVicmVXX0tqaWhmUFlRdGJzVDRrLXRPbWc?oc=5,"Sun, 01 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiUkFVX3lxTE9YS3l4Sm41bkZnVTV4c1VkUUgySnMtNUZ0M0lfLXBlMC1MU3luN0ZpRVlweUtEYVZ2RmVicmVXX0tqaWhmUFlRdGJzVDRrLXRPbWc?oc=5"" target=""_blank"">Nieuwe baas Katholiek Onderwijs voor eerste schooldag: “Onwettige afwezigheden aanpakken kan je niet verwachten van leerkrachten”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Het Laatste Nieuws</font>","{'href': 'https://www.hln.be', 'title': 'Het Laatste Nieuws'}"
https://news.google.com/rss/search?q=onderwijs+before:2024-09-02+after:2024-09-01&hl=nl&gl=NL&ceid=NL:nl,Er is weinig blijdschap op de eerste collegedag: ‘De bezuinigingen maken veel mensen onzeker’ - NRC,https://news.google.com/rss/articles/CBMijAFBVV95cUxNTXZKRHBiT2VRZkY3SkkyOUxwZ3N5Ni1SOTRrZ3phMUdLUmtvZ0tzU3NSMUNISWdkZWJ1S09GR3NraUJwYjhSdTc0TDB1enlrdnJRc3YtWGtnU3NTOU14U3h0b1Nmd1h4bEtZcWluekdxNEFsN1ZjRnlWMU13OGU4eUdCUzJKUGpwRTZKQw?oc=5,"Mon, 02 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxNTXZKRHBiT2VRZkY3SkkyOUxwZ3N5Ni1SOTRrZ3phMUdLUmtvZ0tzU3NSMUNISWdkZWJ1S09GR3NraUJwYjhSdTc0TDB1enlrdnJRc3YtWGtnU3NTOU14U3h0b1Nmd1h4bEtZcWluekdxNEFsN1ZjRnlWMU13OGU4eUdCUzJKUGpwRTZKQw?oc=5"" target=""_blank"">Er is weinig blijdschap op de eerste collegedag: ‘De bezuinigingen maken veel mensen onzeker’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NRC</font>","{'href': 'https://www.nrc.nl', 'title': 'NRC'}"
